failure_id,machine_id,failure_date,detection_method,failure_type,failure_severity,root_cause,repair_start,repair_end,mttr_hours,parts_replaced,parts_cost_eur,labor_hours,labor_cost_eur,production_loss_eur,total_cost_eur,technician_id,preventable,notes
F-00496,M-109,2024-10-31 00:00:00,ALARM,PNEUMATIC,MINOR,CALIBRATION,2024-10-31 00:00:00,2024-10-31 01:20:01,1.33,4,4700.02,2.62,222.75,1496.05,6418.82,TECH-22,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00497,M-109,2024-12-21 00:00:00,QUALITY_ISSUE,PNEUMATIC,MINOR,DESIGN_FLAW,2024-12-21 00:00:00,2024-12-21 01:48:06,1.8,3,2820.04,2.48,210.46,4312.26,7342.76,TECH-10,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00498,M-109,2025-02-26 00:00:00,OPERATOR_REPORT,SOFTWARE,MINOR,LUBRICATION,2025-02-26 00:00:00,2025-02-26 04:01:04,4.02,2,14159.67,5.71,485.71,5086.41,19731.79,TECH-18,True,Intervention sur ASSEMBLY - SOFTWARE
F-00499,M-109,2025-03-28 00:00:00,SCHEDULED_CHECK,SOFTWARE,CRITICAL,WEAR,2025-03-28 00:00:00,2025-03-28 03:31:15,3.52,3,10970.15,5.38,456.91,7827.09,19254.15,TECH-08,False,Intervention sur ASSEMBLY - SOFTWARE
F-00500,M-110,2024-02-22 00:00:00,ALARM,HYDRAULIC,MAJOR,LUBRICATION,2024-02-22 00:00:00,2024-02-22 09:51:04,9.85,3,11313.66,14.83,1260.72,22733.43,35307.82,TECH-09,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00501,M-110,2024-06-05 00:00:00,ALARM,SOFTWARE,CRITICAL,LUBRICATION,2024-06-05 00:00:00,2024-06-05 02:31:39,2.53,5,13581.44,3.22,273.91,3445.08,17300.43,TECH-16,True,Intervention sur ASSEMBLY - SOFTWARE
F-00502,M-110,2024-09-25 00:00:00,QUALITY_ISSUE,HYDRAULIC,CRITICAL,DESIGN_FLAW,2024-09-25 00:00:00,2024-09-25 04:14:38,4.24,2,1544.71,5.93,503.68,11961.1,14009.49,TECH-24,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00503,M-110,2025-01-10 00:00:00,OPERATOR_REPORT,MECHANICAL,CRITICAL,OVERHEATING,2025-01-10 00:00:00,2025-01-10 04:16:02,4.27,5,4100.97,5.41,459.52,5484.57,10045.06,TECH-24,False,Intervention sur ASSEMBLY - MECHANICAL
F-00504,M-110,2025-05-10 00:00:00,OPERATOR_REPORT,MECHANICAL,CRITICAL,WEAR,2025-05-10 00:00:00,2025-05-10 03:12:50,3.21,1,2740.44,4.0,340.03,7662.27,10742.75,TECH-18,False,Intervention sur ASSEMBLY - MECHANICAL
F-00505,M-111,2024-02-13 00:00:00,QUALITY_ISSUE,SENSOR,MINOR,OVERHEATING,2024-02-13 00:00:00,2024-02-13 00:50:24,0.84,4,5622.99,1.2,102.07,2388.48,8113.54,TECH-06,True,Intervention sur ASSEMBLY - SENSOR
F-00506,M-111,2024-04-11 00:00:00,QUALITY_ISSUE,MECHANICAL,MINOR,SENSOR_DRIFT,2024-04-11 00:00:00,2024-04-11 07:44:19,7.74,5,1729.66,9.55,812.17,10077.51,12619.34,TECH-06,False,Intervention sur ASSEMBLY - MECHANICAL
F-00507,M-111,2024-05-30 00:00:00,OPERATOR_REPORT,SOFTWARE,CRITICAL,VIBRATION,2024-05-30 00:00:00,2024-05-30 03:14:45,3.25,2,5852.13,4.58,389.66,9133.8,15375.59,TECH-11,True,Intervention sur ASSEMBLY - SOFTWARE
F-00508,M-111,2024-08-17 00:00:00,ALARM,PNEUMATIC,MAJOR,SENSOR_DRIFT,2024-08-17 00:00:00,2024-08-17 01:08:04,1.13,3,4537.9,1.44,122.71,3392.02,8052.63,TECH-16,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00509,M-111,2024-11-16 00:00:00,QUALITY_ISSUE,SOFTWARE,MINOR,DESIGN_FLAW,2024-11-16 00:00:00,2024-11-16 05:34:07,5.57,2,6056.19,9.13,776.04,11569.21,18401.44,TECH-13,True,Intervention sur ASSEMBLY - SOFTWARE
F-00510,M-111,2025-02-28 00:00:00,QUALITY_ISSUE,SOFTWARE,CRITICAL,OVERHEATING,2025-02-28 00:00:00,2025-02-28 01:47:36,1.79,1,541.56,3.58,304.16,1855.1,2700.82,TECH-12,False,Intervention sur ASSEMBLY - SOFTWARE
F-00511,M-112,2024-02-17 00:00:00,ALARM,HYDRAULIC,MAJOR,WEAR,2024-02-17 00:00:00,2024-02-17 06:51:37,6.86,4,3756.51,12.33,1048.26,8469.1,13273.87,TECH-12,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00512,M-112,2024-06-15 00:00:00,QUALITY_ISSUE,MECHANICAL,CRITICAL,VIBRATION,2024-06-15 00:00:00,2024-06-15 05:58:35,5.98,4,1645.4,7.54,640.92,12779.91,15066.24,TECH-24,True,Intervention sur ASSEMBLY - MECHANICAL
F-00513,M-112,2024-09-20 00:00:00,ALARM,SOFTWARE,MINOR,VIBRATION,2024-09-20 00:00:00,2024-09-20 00:34:21,0.57,1,2113.37,0.71,60.75,1308.46,3482.57,TECH-13,False,Intervention sur ASSEMBLY - SOFTWARE
F-00514,M-113,2024-04-27 00:00:00,ALARM,PNEUMATIC,MINOR,LUBRICATION,2024-04-27 00:00:00,2024-04-27 02:00:13,2.0,4,2773.61,3.96,336.97,4093.65,7204.24,TECH-20,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00515,M-113,2024-06-24 00:00:00,ALARM,PNEUMATIC,CRITICAL,SENSOR_DRIFT,2024-06-24 00:00:00,2024-06-24 02:41:00,2.68,4,5041.25,4.6,390.84,7123.17,12555.26,TECH-07,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00516,M-113,2024-08-06 00:00:00,SCHEDULED_CHECK,MECHANICAL,CRITICAL,DESIGN_FLAW,2024-08-06 00:00:00,2024-08-06 02:28:00,2.47,2,1447.13,4.14,351.78,6199.3,7998.21,TECH-21,True,Intervention sur ASSEMBLY - MECHANICAL
F-00517,M-113,2024-10-05 00:00:00,SCHEDULED_CHECK,HYDRAULIC,MAJOR,DESIGN_FLAW,2024-10-05 00:00:00,2024-10-05 03:18:50,3.31,2,1851.56,4.8,407.59,9813.39,12072.54,TECH-11,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00518,M-113,2024-12-19 00:00:00,OPERATOR_REPORT,ELECTRICAL,MAJOR,VIBRATION,2024-12-19 00:00:00,2024-12-19 01:17:31,1.29,2,2677.71,2.16,183.39,2279.62,5140.72,TECH-22,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00519,M-113,2025-01-28 00:00:00,SCHEDULED_CHECK,SOFTWARE,MAJOR,VIBRATION,2025-01-28 00:00:00,2025-01-28 04:43:42,4.73,3,2835.18,9.32,792.17,9611.24,13238.59,TECH-10,False,Intervention sur ASSEMBLY - SOFTWARE
F-00520,M-113,2025-05-17 00:00:00,OPERATOR_REPORT,PNEUMATIC,CRITICAL,VIBRATION,2025-05-17 00:00:00,2025-05-17 01:28:41,1.48,3,14391.23,2.44,207.76,4418.12,19017.11,TECH-18,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00521,M-114,2024-04-03 00:00:00,QUALITY_ISSUE,MECHANICAL,MAJOR,OPERATOR_ERROR,2024-04-03 00:00:00,2024-04-03 04:43:43,4.73,2,1531.44,8.36,710.86,9086.4,11328.7,TECH-04,False,Intervention sur ASSEMBLY - MECHANICAL
F-00522,M-114,2024-05-08 00:00:00,QUALITY_ISSUE,HYDRAULIC,MINOR,OPERATOR_ERROR,2024-05-08 00:00:00,2024-05-08 08:59:56,9.0,3,12750.12,17.65,1500.49,15724.56,29975.16,TECH-22,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00523,M-114,2024-08-25 00:00:00,ALARM,SOFTWARE,MAJOR,OPERATOR_ERROR,2024-08-25 00:00:00,2024-08-25 01:04:44,1.08,1,5949.41,1.79,151.91,2921.94,9023.26,TECH-12,False,Intervention sur ASSEMBLY - SOFTWARE
F-00524,M-115,2024-03-30 00:00:00,OPERATOR_REPORT,SOFTWARE,MAJOR,SENSOR_DRIFT,2024-03-30 00:00:00,2024-03-30 05:46:39,5.78,5,6255.7,8.93,759.46,10417.1,17432.26,TECH-16,True,Intervention sur ASSEMBLY - SOFTWARE
F-00525,M-115,2024-07-27 00:00:00,QUALITY_ISSUE,SOFTWARE,CRITICAL,SENSOR_DRIFT,2024-07-27 00:00:00,2024-07-27 04:01:16,4.02,4,5142.71,4.93,418.73,8855.28,14416.72,TECH-16,True,Intervention sur ASSEMBLY - SOFTWARE
F-00526,M-115,2024-09-01 00:00:00,QUALITY_ISSUE,ELECTRICAL,MAJOR,DESIGN_FLAW,2024-09-01 00:00:00,2024-09-01 03:51:28,3.86,2,1504.26,5.88,499.77,6159.86,8163.89,TECH-22,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00527,M-115,2024-10-24 00:00:00,ALARM,MECHANICAL,MINOR,CALIBRATION,2024-10-24 00:00:00,2024-10-24 02:33:16,2.55,3,6576.97,4.04,343.18,6074.09,12994.23,TECH-23,False,Intervention sur ASSEMBLY - MECHANICAL
F-00528,M-115,2024-11-24 00:00:00,SCHEDULED_CHECK,SENSOR,CRITICAL,VIBRATION,2024-11-24 00:00:00,2024-11-24 01:25:29,1.42,4,14802.34,2.78,236.3,3541.51,18580.14,TECH-05,False,Intervention sur ASSEMBLY - SENSOR
F-00529,M-115,2025-02-02 00:00:00,OPERATOR_REPORT,MECHANICAL,CRITICAL,LUBRICATION,2025-02-02 00:00:00,2025-02-02 06:45:07,6.75,2,12930.37,11.53,979.95,15380.16,29290.47,TECH-14,True,Intervention sur ASSEMBLY - MECHANICAL
F-00530,M-115,2025-05-19 00:00:00,OPERATOR_REPORT,PNEUMATIC,MINOR,OPERATOR_ERROR,2025-05-19 00:00:00,2025-05-19 02:21:33,2.36,4,5775.02,3.4,289.08,3807.68,9871.78,TECH-14,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00531,M-115,2025-08-02 00:00:00,QUALITY_ISSUE,HYDRAULIC,MAJOR,ELECTRICAL_SHORT,2025-08-02 00:00:00,2025-08-02 09:49:06,9.82,4,5910.26,16.12,1370.54,13012.59,20293.38,TECH-21,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00532,M-116,2024-04-29 00:00:00,OPERATOR_REPORT,SENSOR,MINOR,OPERATOR_ERROR,2024-04-29 00:00:00,2024-04-29 01:45:21,1.76,5,738.18,3.42,290.44,2119.93,3148.55,TECH-19,True,Intervention sur ASSEMBLY - SENSOR
F-00533,M-116,2024-08-22 00:00:00,QUALITY_ISSUE,HYDRAULIC,MAJOR,CALIBRATION,2024-08-22 00:00:00,2024-08-22 08:26:17,8.44,1,14283.0,12.49,1061.87,21833.76,37178.63,TECH-12,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00534,M-116,2024-11-24 00:00:00,OPERATOR_REPORT,HYDRAULIC,CRITICAL,SENSOR_DRIFT,2024-11-24 00:00:00,2024-11-24 05:09:06,5.15,5,560.28,9.93,843.94,5488.44,6892.67,TECH-24,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00535,M-116,2025-02-04 00:00:00,ALARM,ELECTRICAL,MINOR,CALIBRATION,2025-02-04 00:00:00,2025-02-04 03:58:42,3.98,2,12513.97,7.32,622.6,8576.45,21713.02,TECH-13,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00536,M-116,2025-05-11 00:00:00,ALARM,ELECTRICAL,MAJOR,LUBRICATION,2025-05-11 00:00:00,2025-05-11 01:17:55,1.3,1,12723.95,2.21,187.87,1974.67,14886.49,TECH-03,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00537,M-116,2025-08-04 00:00:00,QUALITY_ISSUE,MECHANICAL,MINOR,SENSOR_DRIFT,2025-08-04 00:00:00,2025-08-04 05:46:24,5.77,2,6044.87,10.36,880.32,7280.77,14205.96,TECH-08,True,Intervention sur ASSEMBLY - MECHANICAL
F-00538,M-116,2025-10-11 00:00:00,OPERATOR_REPORT,ELECTRICAL,CRITICAL,OPERATOR_ERROR,2025-10-11 00:00:00,2025-10-11 01:44:08,1.74,5,4486.99,3.38,287.4,3913.93,8688.33,TECH-04,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00539,M-117,2024-02-18 00:00:00,QUALITY_ISSUE,HYDRAULIC,MINOR,OVERHEATING,2024-02-18 00:00:00,2024-02-18 03:32:30,3.54,2,1959.74,6.5,552.82,6472.37,8984.93,TECH-22,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00540,M-117,2024-05-06 00:00:00,SCHEDULED_CHECK,HYDRAULIC,MAJOR,OPERATOR_ERROR,2024-05-06 00:00:00,2024-05-06 04:07:39,4.13,5,9652.59,7.78,660.96,5095.32,15408.88,TECH-20,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00541,M-117,2024-06-25 00:00:00,ALARM,SENSOR,CRITICAL,SENSOR_DRIFT,2024-06-25 00:00:00,2024-06-25 00:32:04,0.53,2,2709.02,1.01,86.04,657.28,3452.33,TECH-08,True,Intervention sur ASSEMBLY - SENSOR
F-00542,M-117,2024-10-21 00:00:00,QUALITY_ISSUE,ELECTRICAL,CRITICAL,ELECTRICAL_SHORT,2024-10-21 00:00:00,2024-10-21 02:26:41,2.44,2,11305.32,3.9,331.78,4951.33,16588.44,TECH-07,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00543,M-117,2025-01-09 00:00:00,SCHEDULED_CHECK,MECHANICAL,MINOR,OVERHEATING,2025-01-09 00:00:00,2025-01-09 05:30:06,5.5,5,13301.43,8.47,719.72,13722.58,27743.74,TECH-13,False,Intervention sur ASSEMBLY - MECHANICAL
F-00544,M-117,2025-03-05 00:00:00,SCHEDULED_CHECK,SENSOR,MAJOR,WEAR,2025-03-05 00:00:00,2025-03-05 01:50:03,1.83,1,4169.42,2.8,238.2,4049.42,8457.05,TECH-06,False,Intervention sur ASSEMBLY - SENSOR
F-00545,M-118,2024-03-25 00:00:00,QUALITY_ISSUE,ELECTRICAL,MINOR,SENSOR_DRIFT,2024-03-25 00:00:00,2024-03-25 01:13:04,1.22,2,5119.54,1.47,125.13,2018.99,7263.67,TECH-18,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00546,M-118,2024-06-12 00:00:00,QUALITY_ISSUE,HYDRAULIC,MINOR,CALIBRATION,2024-06-12 00:00:00,2024-06-12 03:43:13,3.72,3,12968.73,4.69,398.41,10362.65,23729.8,TECH-11,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00547,M-118,2024-08-06 00:00:00,SCHEDULED_CHECK,MECHANICAL,CRITICAL,EXTERNAL_FACTOR,2024-08-06 00:00:00,2024-08-06 06:48:58,6.82,1,5239.68,10.27,872.73,14674.43,20786.84,TECH-15,False,Intervention sur ASSEMBLY - MECHANICAL
F-00548,M-118,2024-09-21 00:00:00,SCHEDULED_CHECK,PNEUMATIC,MAJOR,CALIBRATION,2024-09-21 00:00:00,2024-09-21 01:40:29,1.67,1,12532.83,2.57,218.1,2682.99,15433.92,TECH-18,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00549,M-118,2024-12-23 00:00:00,ALARM,SENSOR,CRITICAL,WEAR,2024-12-23 00:00:00,2024-12-23 01:27:41,1.46,2,12724.6,2.85,242.29,1762.0,14728.88,TECH-04,False,Intervention sur ASSEMBLY - SENSOR
F-00550,M-119,2024-04-28 00:00:00,SCHEDULED_CHECK,SOFTWARE,CRITICAL,OVERHEATING,2024-04-28 00:00:00,2024-04-28 05:27:57,5.47,1,14848.69,10.64,904.7,14954.71,30708.11,TECH-10,True,Intervention sur ASSEMBLY - SOFTWARE
F-00551,M-119,2024-06-30 00:00:00,QUALITY_ISSUE,HYDRAULIC,MINOR,OPERATOR_ERROR,2024-06-30 00:00:00,2024-06-30 05:39:24,5.66,1,2238.57,8.23,699.84,7331.35,10269.76,TECH-17,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00552,M-119,2024-10-11 00:00:00,ALARM,PNEUMATIC,MINOR,LUBRICATION,2024-10-11 00:00:00,2024-10-11 02:27:42,2.46,1,4795.4,3.12,264.96,5211.56,10271.91,TECH-03,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00553,M-119,2024-11-17 00:00:00,SCHEDULED_CHECK,ELECTRICAL,MINOR,OPERATOR_ERROR,2024-11-17 00:00:00,2024-11-17 01:38:54,1.65,2,9062.58,2.67,227.28,4478.58,13768.45,TECH-17,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00554,M-119,2025-01-02 00:00:00,OPERATOR_REPORT,ELECTRICAL,CRITICAL,OPERATOR_ERROR,2025-01-02 00:00:00,2025-01-02 02:09:24,2.16,1,1495.27,3.32,282.04,5116.9,6894.21,TECH-24,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00555,M-119,2025-03-03 00:00:00,ALARM,MECHANICAL,MAJOR,DESIGN_FLAW,2025-03-03 00:00:00,2025-03-03 07:21:52,7.36,4,13940.45,9.33,793.29,13719.84,28453.58,TECH-17,False,Intervention sur ASSEMBLY - MECHANICAL
F-00556,M-119,2025-04-08 00:00:00,QUALITY_ISSUE,PNEUMATIC,MINOR,CALIBRATION,2025-04-08 00:00:00,2025-04-08 02:27:50,2.46,1,6339.04,4.13,350.86,5073.69,11763.59,TECH-22,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00557,M-119,2025-07-29 00:00:00,QUALITY_ISSUE,ELECTRICAL,MAJOR,CALIBRATION,2025-07-29 00:00:00,2025-07-29 01:39:31,1.66,1,1964.96,2.29,194.74,3716.31,5876.01,TECH-08,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00558,M-119,2025-10-30 00:00:00,SCHEDULED_CHECK,ELECTRICAL,MINOR,LUBRICATION,2025-10-30 00:00:00,2025-10-30 01:36:38,1.61,2,3183.64,3.1,263.72,3614.85,7062.22,TECH-11,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00559,M-119,2025-12-20 00:00:00,OPERATOR_REPORT,ELECTRICAL,MINOR,SENSOR_DRIFT,2025-12-20 00:00:00,2025-12-20 02:21:56,2.37,4,14628.38,4.51,383.06,3173.4,18184.84,TECH-19,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00560,M-120,2024-03-02 00:00:00,SCHEDULED_CHECK,PNEUMATIC,MINOR,SENSOR_DRIFT,2024-03-02 00:00:00,2024-03-02 02:58:50,2.98,4,2925.92,3.93,333.76,3540.69,6800.36,TECH-16,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00561,M-120,2024-06-09 00:00:00,QUALITY_ISSUE,HYDRAULIC,CRITICAL,ELECTRICAL_SHORT,2024-06-09 00:00:00,2024-06-09 06:12:40,6.21,5,8008.55,10.75,913.97,16958.31,25880.84,TECH-24,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00562,M-120,2024-07-27 00:00:00,ALARM,PNEUMATIC,MAJOR,OVERHEATING,2024-07-27 00:00:00,2024-07-27 01:59:44,2.0,3,14612.71,2.97,252.33,4966.67,19831.72,TECH-21,False,Intervention sur ASSEMBLY - PNEUMATIC
